Created Date,Complaint Type,Incident Zip
12/30/2013 12:00:00 AM,PLUMBING,11203
12/30/2013 12:00:00 AM,PLUMBING,11203
12/30/2013 12:00:00 AM,ELECTRIC,10467
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,11203
12/30/2013 12:00:00 AM,HEATING,11203
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,10451
12/30/2013 12:00:00 AM,HEATING,11203
12/30/2013 12:00:00 AM,HEATING,10457
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,NONCONST,11203
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,10457
12/30/2013 12:00:00 AM,NONCONST,10467
12/30/2013 12:00:00 AM,PLUMBING,11203
12/30/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
12/30/2013 12:00:00 AM,APPLIANCE,10467
12/30/2013 12:00:00 AM,ELECTRIC,11203
12/30/2013 12:00:00 AM,GENERAL,10467
12/30/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
12/30/2013 12:00:00 AM,GENERAL,10467
12/30/2013 12:00:00 AM,GENERAL,10467
12/30/2013 12:00:00 AM,GENERAL,10467
12/30/2013 12:00:00 AM,HEATING,11203
12/30/2013 12:00:00 AM,HEATING,10457
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,10457
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,NONCONST,11203
12/30/2013 12:00:00 AM,PAINT - PLASTER,10451
12/30/2013 12:00:00 AM,PAINT - PLASTER,11203
12/30/2013 12:00:00 AM,PLUMBING,10467
12/30/2013 12:00:00 AM,PLUMBING,10467
12/30/2013 12:00:00 AM,PLUMBING,11203
12/30/2013 12:00:00 AM,PLUMBING,11203
12/30/2013 12:00:00 AM,ELECTRIC,11203
12/30/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
12/30/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
12/30/2013 12:00:00 AM,HEATING,10451
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,11203
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,10457
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,11203
12/30/2013 12:00:00 AM,PAINT - PLASTER,11203
12/30/2013 12:00:00 AM,Rodent,10467
12/30/2013 12:00:00 AM,PLUMBING,11203
12/30/2013 12:00:00 AM,PLUMBING,10467
12/30/2013 12:00:00 AM,APPLIANCE,10457
12/30/2013 12:00:00 AM,ELECTRIC,11203
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,10467
12/30/2013 12:00:00 AM,HEATING,10461
12/30/2013 12:00:00 AM,HEATING,10451
12/30/2013 12:00:00 AM,HEATING,10467
12/29/2013 10:07:12 PM,Noise - Commercial,10457
12/29/2013 10:05:10 PM,Blocked Driveway,11203
12/29/2013 06:02:59 PM,Smoking,10461
12/29/2013 06:00:11 PM,Drinking,10461
12/29/2013 05:01:00 PM,Water System,10467
12/29/2013 04:57:10 PM,Animal Abuse,10457
12/29/2013 04:50:00 PM,Sewer,10461
12/29/2013 04:27:37 PM,Plumbing,10467
12/29/2013 03:20:59 PM,Consumer Complaint,10451
12/29/2013 03:03:00 PM,Derelict Vehicles,11203
12/29/2013 02:54:48 PM,Street Sign - Missing,11203
12/29/2013 02:47:22 PM,Street Sign - Missing,11203
12/29/2013 02:41:41 PM,Street Sign - Missing,11203
12/29/2013 02:38:50 PM,Street Sign - Missing,11203
12/29/2013 02:38:48 PM,Animal Abuse,10467
12/29/2013 02:33:32 PM,Blocked Driveway,11203
12/29/2013 02:31:01 PM,Street Sign - Damaged,11203
12/29/2013 02:27:09 PM,Animal Abuse,10467
12/29/2013 02:26:04 PM,Street Sign - Missing,11203
12/29/2013 02:23:04 PM,Street Sign - Missing,11203
12/29/2013 02:17:39 PM,Street Sign - Damaged,11203
12/29/2013 02:16:21 PM,Street Sign - Damaged,11203
12/29/2013 02:05:00 PM,Dirty Conditions,11203
12/29/2013 02:01:00 PM,Dirty Conditions,11203
12/29/2013 01:58:00 PM,Dirty Conditions,11203
12/29/2013 01:53:00 PM,Dirty Conditions,11203
12/29/2013 01:49:00 PM,Dirty Conditions,11203
12/29/2013 01:42:07 PM,Consumer Complaint,10451
12/29/2013 12:49:00 PM,Blocked Driveway,10461
12/29/2013 12:21:00 PM,Sewer,10461
12/29/2013 11:39:35 AM,Root/Sewer/Sidewalk Condition,11203
12/29/2013 10:58:00 AM,Missed Collection (All Materials),10457
12/29/2013 10:56:45 AM,Animal Abuse,10457
12/29/2013 08:54:00 AM,Noise,10457
12/29/2013 08:06:25 AM,Street Condition,11203
12/29/2013 08:05:48 AM,Street Condition,11203
12/29/2013 08:05:07 AM,Street Condition,11203
12/29/2013 07:46:23 AM,Street Condition,11203
12/29/2013 07:36:29 AM,Elevator,10451
12/29/2013 01:59:40 AM,Street Sign - Damaged,11203
12/29/2013 01:55:18 AM,Street Sign - Damaged,11203
12/29/2013 01:52:43 AM,Street Sign - Damaged,11203
12/29/2013 01:50:39 AM,Street Sign - Damaged,11203
12/29/2013 01:36:23 AM,Street Sign - Damaged,11203
12/29/2013 01:34:45 AM,Street Sign - Damaged,11203
12/29/2013 01:29:00 AM,Water System,11203
12/29/2013 01:24:31 AM,Street Sign - Damaged,11203
12/29/2013 01:22:45 AM,Street Sign - Damaged,11203
12/29/2013 01:19:49 AM,Street Sign - Missing,11203
12/29/2013 01:09:55 AM,Street Sign - Damaged,11203
12/29/2013 01:00:41 AM,Street Sign - Dangling,11203
12/29/2013 12:48:37 AM,Noise - Commercial,10467
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10461
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,PLUMBING,11203
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,APPLIANCE,10457
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,PLUMBING,10457
12/29/2013 12:00:00 AM,NONCONST,10457
12/29/2013 12:00:00 AM,HEATING,10461
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,Rodent,10457
12/29/2013 12:00:00 AM,PAINT - PLASTER,10457
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,PLUMBING,10457
12/29/2013 12:00:00 AM,PLUMBING,10457
12/29/2013 12:00:00 AM,ELECTRIC,10457
12/29/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,11203
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,HEATING,10461
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,PAINT - PLASTER,11203
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,APPLIANCE,10457
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,NONCONST,10451
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,ELECTRIC,10467
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,PLUMBING,11203
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,NONCONST,10457
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,PAINT - PLASTER,11203
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,PLUMBING,10451
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,Rodent,10457
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,HEATING,10461
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10451
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,NONCONST,10457
12/29/2013 12:00:00 AM,PAINT - PLASTER,10467
12/29/2013 12:00:00 AM,PLUMBING,10467
12/29/2013 12:00:00 AM,CONSTRUCTION,10467
12/29/2013 12:00:00 AM,HEATING,10461
12/29/2013 12:00:00 AM,HEATING,11203
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10467
12/29/2013 12:00:00 AM,HEATING,10457
12/29/2013 12:00:00 AM,HEATING,10467
12/28/2013 11:09:53 PM,Blocked Driveway,10461
12/28/2013 11:08:10 PM,Blocked Driveway,10461
12/28/2013 11:03:44 PM,Noise - Commercial,10457
12/28/2013 11:02:22 PM,Blocked Driveway,10461
12/28/2013 09:54:02 PM,Animal Abuse,10451
12/28/2013 09:39:00 PM,Street Light Condition,10457
12/28/2013 09:26:29 PM,Noise - Vehicle,10467
12/28/2013 09:05:00 PM,Dirty Conditions,11203
12/28/2013 09:01:00 PM,Dirty Conditions,11203
12/28/2013 08:57:00 PM,Dirty Conditions,11203
12/28/2013 08:25:46 PM,Maintenance or Facility,10461
12/28/2013 08:02:00 PM,Blocked Driveway,11203
12/28/2013 06:00:00 PM,Traffic Signal Condition,11203
12/28/2013 05:29:12 PM,SCRIE,10461
12/28/2013 05:07:59 PM,For Hire Vehicle Complaint,10451
12/28/2013 04:58:52 PM,Consumer Complaint,10467
12/28/2013 04:58:22 PM,Maintenance or Facility,10467
12/28/2013 04:41:45 PM,Boilers,11203
12/28/2013 03:49:01 PM,Consumer Complaint,10457
12/28/2013 03:23:25 PM,Animal in a Park,10467
12/28/2013 03:13:16 PM,Broken Muni Meter,10467
12/28/2013 02:51:00 PM,Blocked Driveway,11203
12/28/2013 02:40:58 PM,Elevator,10467
12/28/2013 02:39:00 PM,Water System,11203
12/28/2013 02:26:26 PM,Animal in a Park,10451
12/28/2013 02:24:00 PM,Water System,10461
12/28/2013 02:16:00 PM,Water System,10461
12/28/2013 01:42:00 PM,Missed Collection (All Materials),11203
12/28/2013 01:26:29 PM,SCRIE,10457
12/28/2013 01:17:09 PM,Noise - Vehicle,10467
12/28/2013 12:09:35 PM,Boilers,10467
12/28/2013 11:55:00 AM,Dirty Conditions,10467
12/28/2013 11:12:00 AM,Water System,10461
12/28/2013 10:42:00 AM,Street Light Condition,10467
12/28/2013 10:28:01 AM,Street Condition,11203
12/28/2013 09:59:44 AM,Illegal Parking,10461
12/28/2013 09:51:43 AM,Building/Use,11203
12/28/2013 09:30:00 AM,Noise,10451
12/28/2013 09:25:04 AM,Damaged Tree,10461
12/28/2013 09:04:11 AM,Boilers,10457
12/28/2013 08:14:35 AM,Blocked Driveway,11203
12/28/2013 08:04:31 AM,Blocked Driveway,10457
12/28/2013 07:39:04 AM,Blocked Driveway,10461
12/28/2013 06:53:30 AM,Blocked Driveway,10457
12/28/2013 05:19:53 AM,Noise - Vehicle,10451
12/28/2013 03:57:10 AM,Noise - Commercial,11203
12/28/2013 03:54:57 AM,Noise - Commercial,11203
12/28/2013 02:49:39 AM,Blocked Driveway,11203
12/28/2013 12:49:00 AM,Traffic Signal Condition,11203
12/28/2013 12:42:02 AM,Blocked Driveway,10467
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,Rodent,10457
12/28/2013 12:00:00 AM,PLUMBING,10461
12/28/2013 12:00:00 AM,PLUMBING,10451
12/28/2013 12:00:00 AM,HEATING,10461
12/28/2013 12:00:00 AM,HEATING,10451
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10451
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10461
12/28/2013 12:00:00 AM,HEATING,10461
12/28/2013 12:00:00 AM,HEATING,11203
12/28/2013 12:00:00 AM,HEATING,11203
12/28/2013 12:00:00 AM,HEATING,10461
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,PLUMBING,11203
12/28/2013 12:00:00 AM,PLUMBING,10461
12/28/2013 12:00:00 AM,PLUMBING,10467
12/28/2013 12:00:00 AM,PLUMBING,10467
12/28/2013 12:00:00 AM,APPLIANCE,10457
12/28/2013 12:00:00 AM,HEATING,11203
12/28/2013 12:00:00 AM,HEATING,11203
12/28/2013 12:00:00 AM,HEATING,10461
12/28/2013 12:00:00 AM,HEATING,10461
12/28/2013 12:00:00 AM,PLUMBING,10461
12/28/2013 12:00:00 AM,HEATING,10451
12/28/2013 12:00:00 AM,HEATING,10451
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,11203
12/28/2013 12:00:00 AM,PAINT - PLASTER,10451
12/28/2013 12:00:00 AM,PLUMBING,10461
12/28/2013 12:00:00 AM,PLUMBING,10457
12/28/2013 12:00:00 AM,PLUMBING,10451
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,11203
12/28/2013 12:00:00 AM,PAINT - PLASTER,10457
12/28/2013 12:00:00 AM,PLUMBING,10461
12/28/2013 12:00:00 AM,PLUMBING,10461
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10461
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,HEATING,10451
12/28/2013 12:00:00 AM,HEATING,10451
12/28/2013 12:00:00 AM,PLUMBING,10457
12/28/2013 12:00:00 AM,PLUMBING,10467
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,PAINT - PLASTER,10451
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10451
12/28/2013 12:00:00 AM,HEATING,11203
12/28/2013 12:00:00 AM,HEATING,10451
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10457
12/28/2013 12:00:00 AM,HEATING,11203
12/28/2013 12:00:00 AM,PAINT - PLASTER,10457
12/28/2013 12:00:00 AM,PLUMBING,10467
12/28/2013 12:00:00 AM,PLUMBING,11203
12/28/2013 12:00:00 AM,HEATING,10451
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,11203
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10467
12/28/2013 12:00:00 AM,HEATING,10461
12/28/2013 12:00:00 AM,HEATING,10467
12/27/2013 11:13:00 PM,Sewer,10457
12/27/2013 11:06:22 PM,Blocked Driveway,10461
12/27/2013 10:48:00 PM,Noise,10457
12/27/2013 10:05:32 PM,Blocked Driveway,10457
12/27/2013 09:36:24 PM,Blocked Driveway,11203
12/27/2013 09:33:15 PM,Building/Use,11203
12/27/2013 08:26:00 PM,Derelict Vehicles,10457
12/27/2013 07:44:00 PM,Dirty Conditions,10457
12/27/2013 07:02:31 PM,Illegal Parking,10461
12/27/2013 06:54:33 PM,Blocked Driveway,11203
12/27/2013 06:28:33 PM,Elevator,10467
12/27/2013 06:11:04 PM,Illegal Parking,10461
12/27/2013 05:56:00 PM,Water System,10467
12/27/2013 05:33:11 PM,Illegal Parking,10461
12/27/2013 05:28:25 PM,Highway Condition,10457
12/27/2013 05:27:00 PM,Derelict Vehicles,11203
12/27/2013 05:25:04 PM,Derelict Vehicle,11203
12/27/2013 05:25:00 PM,Dirty Conditions,10461
12/27/2013 04:14:35 PM,Elevator,11203
12/27/2013 04:08:29 PM,SCRIE,11203
12/27/2013 04:08:00 PM,Street Light Condition,10461
12/27/2013 04:05:00 PM,Street Light Condition,10461
12/27/2013 03:57:00 PM,Street Light Condition,10461
12/27/2013 03:55:00 PM,Street Light Condition,10461
12/27/2013 03:54:00 PM,Street Light Condition,10461
12/27/2013 03:54:00 PM,Street Light Condition,10461
12/27/2013 03:52:00 PM,Street Light Condition,10461
12/27/2013 03:52:00 PM,Street Light Condition,10461
12/27/2013 03:51:00 PM,Street Light Condition,10461
12/27/2013 03:50:00 PM,Street Light Condition,10461
12/27/2013 03:50:00 PM,Street Light Condition,10461
12/27/2013 03:49:00 PM,Street Light Condition,10461
12/27/2013 03:27:21 PM,Smoking,10467
12/27/2013 03:22:00 PM,Vacant Lot,10467
12/27/2013 02:48:23 PM,Consumer Complaint,10457
12/27/2013 02:41:31 PM,General Construction/Plumbing,10467
12/27/2013 02:31:00 PM,Noise,10467
12/27/2013 01:41:15 PM,Illegal Parking,10461
12/27/2013 01:40:00 PM,Dirty Conditions,10467
12/27/2013 01:33:00 PM,Street Light Condition,10467
12/27/2013 01:32:00 PM,Street Light Condition,10467
12/27/2013 01:31:00 PM,Street Light Condition,10467
12/27/2013 01:30:29 PM,Root/Sewer/Sidewalk Condition,11203
12/27/2013 01:26:00 PM,Street Light Condition,10467
12/27/2013 01:24:16 PM,Food Establishment,10467
12/27/2013 01:24:00 PM,Sanitation Condition,11203
12/27/2013 01:18:00 PM,Sewer,11203
12/27/2013 01:17:43 PM,SCRIE,10467
12/27/2013 01:15:25 PM,Street Condition,11203
12/27/2013 12:42:56 PM,Smoking,10467
12/27/2013 12:38:13 PM,Noise - Vehicle,10467
12/27/2013 12:36:24 PM,Blocked Driveway,10467
12/27/2013 11:36:02 AM,Blocked Driveway,11203
12/27/2013 11:32:49 AM,Electrical,11203
12/27/2013 11:25:00 AM,Street Light Condition,10457
12/27/2013 11:24:12 AM,Consumer Complaint,10461
12/27/2013 11:13:11 AM,Root/Sewer/Sidewalk Condition,11203
12/27/2013 09:39:00 AM,Derelict Vehicles,10451
12/27/2013 09:38:00 AM,Water System,10457
12/27/2013 09:35:45 AM,Blocked Driveway,10467
12/27/2013 09:16:00 AM,Water Conservation,11203
12/27/2013 08:56:00 AM,Water System,10461
12/27/2013 06:56:00 AM,Derelict Vehicles,11203
12/27/2013 06:55:00 AM,Derelict Vehicles,11203
12/27/2013 06:45:04 AM,Blocked Driveway,10467
12/27/2013 02:11:52 AM,Noise - Commercial,10457
12/27/2013 01:01:00 AM,Street Light Condition,11203
12/27/2013 12:58:00 AM,Street Light Condition,11203
12/27/2013 12:56:28 AM,Street Sign - Damaged,11203
12/27/2013 12:54:10 AM,Street Sign - Dangling,11203
12/27/2013 12:49:00 AM,Water System,11203
12/27/2013 12:43:00 AM,Dirty Conditions,11203
12/27/2013 12:40:00 AM,Dirty Conditions,11203
12/27/2013 12:25:57 AM,Noise - Street/Sidewalk,10461
12/27/2013 12:00:00 AM,PAINT - PLASTER,10467
12/27/2013 12:00:00 AM,HEATING,10451
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,PLUMBING,10451
12/27/2013 12:00:00 AM,NONCONST,11203
12/27/2013 12:00:00 AM,PAINT/PLASTER,10457
12/27/2013 12:00:00 AM,PAINT - PLASTER,11203
12/27/2013 12:00:00 AM,PLUMBING,10457
12/27/2013 12:00:00 AM,PLUMBING,10467
12/27/2013 12:00:00 AM,PLUMBING,10467
12/27/2013 12:00:00 AM,PLUMBING,10467
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
12/27/2013 12:00:00 AM,GENERAL,10467
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,11203
12/27/2013 12:00:00 AM,PAINT - PLASTER,10467
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10461
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,PAINT - PLASTER,10467
12/27/2013 12:00:00 AM,PAINT/PLASTER,10457
12/27/2013 12:00:00 AM,PLUMBING,10467
12/27/2013 12:00:00 AM,PLUMBING,10457
12/27/2013 12:00:00 AM,PLUMBING,11203
12/27/2013 12:00:00 AM,APPLIANCE,11203
12/27/2013 12:00:00 AM,Rodent,10467
12/27/2013 12:00:00 AM,GENERAL,10457
12/27/2013 12:00:00 AM,ELECTRIC,10467
12/27/2013 12:00:00 AM,ELECTRIC,11203
12/27/2013 12:00:00 AM,Rodent,10467
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
12/27/2013 12:00:00 AM,GENERAL,10457
12/27/2013 12:00:00 AM,HEATING,11203
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10451
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,NONCONST,10457
12/27/2013 12:00:00 AM,HEATING,11203
12/27/2013 12:00:00 AM,PAINT - PLASTER,10467
12/27/2013 12:00:00 AM,PAINT/PLASTER,10457
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,11203
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10451
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,NONCONST,10457
12/27/2013 12:00:00 AM,NONCONST,10467
12/27/2013 12:00:00 AM,NONCONST,10457
12/27/2013 12:00:00 AM,NONCONST,10457
12/27/2013 12:00:00 AM,NONCONST,10467
12/27/2013 12:00:00 AM,PLUMBING,10457
12/27/2013 12:00:00 AM,PAINT - PLASTER,10457
12/27/2013 12:00:00 AM,PAINT - PLASTER,11203
12/27/2013 12:00:00 AM,PAINT/PLASTER,10467
12/27/2013 12:00:00 AM,PLUMBING,10457
12/27/2013 12:00:00 AM,PLUMBING,10457
12/27/2013 12:00:00 AM,PLUMBING,10451
12/27/2013 12:00:00 AM,ELECTRIC,10467
12/27/2013 12:00:00 AM,ELECTRIC,10467
12/27/2013 12:00:00 AM,ELECTRIC,10457
12/27/2013 12:00:00 AM,ELECTRIC,11203
12/27/2013 12:00:00 AM,ELECTRIC,10451
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
12/27/2013 12:00:00 AM,GENERAL,10467
12/27/2013 12:00:00 AM,HEATING,11203
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10461
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,PAINT - PLASTER,10467
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10461
12/27/2013 12:00:00 AM,PAINT - PLASTER,10457
12/27/2013 12:00:00 AM,PAINT/PLASTER,10457
12/27/2013 12:00:00 AM,PAINT - PLASTER,10457
12/27/2013 12:00:00 AM,NONCONST,11203
12/27/2013 12:00:00 AM,NONCONST,10467
12/27/2013 12:00:00 AM,NONCONST,11203
12/27/2013 12:00:00 AM,PAINT - PLASTER,10467
12/27/2013 12:00:00 AM,PLUMBING,10467
12/27/2013 12:00:00 AM,PLUMBING,11203
12/27/2013 12:00:00 AM,PLUMBING,11203
12/27/2013 12:00:00 AM,PLUMBING,11203
12/27/2013 12:00:00 AM,PLUMBING,10457
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
12/27/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,11203
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,PAINT - PLASTER,10457
12/27/2013 12:00:00 AM,HEATING,10451
12/27/2013 12:00:00 AM,HEATING,10467
12/27/2013 12:00:00 AM,HEATING,10457
12/27/2013 12:00:00 AM,HEATING,10461
12/27/2013 12:00:00 AM,PAINT - PLASTER,10457
12/27/2013 12:00:00 AM,Rodent,10467
